course_id,course_code,course_title,course_grade,course_credits,course_points,course_gpa,comments,CGPA
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C,3.00,6.00,2.00
,,,CMPS3151,TELECOMMUNICATION,C,3.00,6.00,2.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,C,3.00,6.00,2.00
,,,MATH3151,LINEAR ALGEBRA,D+,3.00,4.50,1.50
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,C+,3.00,7.50,2.50
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,CMPS2131,DATA STRUCTURES,C,3.00,6.00,2.00
,,,CMPS3111,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50
,,,MATH2201,CALCULUS II,D+,3.00,4.50,1.50
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,D+,3.00,4.50,1.50
,,,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50
,,,ENGL3155,TECHNICAL WRITING,B+,3.00,10.50,3.50
,,,ENGL2105,COMMUNICATION SKILLS,B,3.00,9.00,3.00
,,,MATH2201,CALCULUS II,C,3.00,6.00,2.00
,,,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50
,,,CMPS3272,SYSTEMS ENGINEERING,B+,3.00,10.50,3.50
,,,ENGL2105,COMMUNICATION SKILLS,A-,3.00,11.25,3.75
,,,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,A-,3.00,11.25,3.75
,,,CMPS3131,ADVANCED GUI PROGRAMMING,B+,3.00,10.50,3.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,A,3.00,12.00,4.00
,,,MATH3151,LINEAR ALGEBRA,A-,3.00,11.25,3.75
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,A-,3.00,11.25,3.75
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,MATH3251,CALCULUS III,B+,3.00,10.50,3.50
,,,CMPS3252,ALGORITHMS,A,3.00,12.00,4.00
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,A,3.00,12.00,4.00
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,A-,3.00,11.25,3.75
,,,CMPS3111,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,CMPS4151,NETWORK ENGINEERING,A-,3.00,11.25,3.75
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B+,3.00,10.50,3.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS3151,TELECOMMUNICATION,A-,3.00,11.25,3.75
,,,MATH2201,CALCULUS II,A-,3.00,11.25,3.75
,,,ENGL3155,TECHNICAL WRITING,B+,3.00,10.50,3.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B,3.00,9.00,3.00
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,CMPS3272,SYSTEMS ENGINEERING,D+,3.00,4.50,1.50
,,,CMPS4151,NETWORK ENGINEERING,B+,3.00,10.50,3.50
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,A-,3.00,11.25,3.75
,,,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50
,,,MATH3251,CALCULUS III,A,3.00,12.00,4.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C+,3.00,7.50,2.50
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,B+,3.00,10.50,3.50
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,A-,3.00,11.25,3.75
,,,CMPS3111,PROGRAMMING LANGUAGES,B,3.00,9.00,3.00
,,,CMPS3151,TELECOMMUNICATION,A-,3.00,11.25,3.75
,,,CMPS3252,ALGORITHMS,A-,3.00,11.25,3.75
,,,ENGL2105,COMMUNICATION SKILLS,A-,3.00,11.25,3.75
,,,CMPS2131,DATA STRUCTURES,A-,3.00,11.25,3.75
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B+,3.00,10.50,3.50
,,,CMPS3272,SYSTEMS ENGINEERING,B,3.00,9.00,3.00
,,,CMPS2212,GUI PROGRAMMING,C,3.00,6.00,2.00
,,,CMPS3272,SYSTEMS ENGINEERING,B,3.00,9.00,3.00
,,,PHYS1015,GENERAL PHYSICS I,C+,3.00,7.50,2.50
,,,CMPS3111,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A,3.00,12.00,4.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50
,,,CMPS3252,ALGORITHMS,B,3.00,9.00,3.00
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,B+,3.00,10.50,3.50
,,,PHYS1015L,GENERAL PHYSICS I LAB,A,1.00,4.00,4.00
,,,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,B,3.00,9.00,3.00
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,F,3.00,0.00,0.00
,,,MATH3151,LINEAR ALGEBRA,F,3.00,0.00,0.00
,,,MATH3251,CALCULUS III,D+,3.00,4.50,1.50
,,,PHIL1014,ETHICS,A-,3.00,11.25,3.75
,,,CMPS4992,PROFESSIONAL PRACTICE,A,12.00,48.00,4.00
,,,CMPS3151,TELECOMMUNICATION,A-,3.00,11.25,3.75
,,,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75
,,,MATH3151,LINEAR ALGEBRA,RE,3.00,0.00,0.00
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B+,3.00,10.50,3.50
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,A-,3.00,11.25,3.75
,,,CMPS3131,ADVANCED GUI PROGRAMMING,A-,3.00,11.25,3.75
,,,CMPS4151,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,ENGL2105,COMMUNICATION SKILLS,C,3.00,6.00,2.00
,,,SOCL1014,INTRODUCTION TO SOCIOLOGY,B,3.00,9.00,3.00
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,A-,3.00,11.25,3.75
,,,CMPS3232,SYSTEMS ADMINISTRATION,B,3.00,9.00,3.00
,,,MATH1302,CALCULUS I,A,3.00,12.00,4.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A-,3.00,11.25,3.75
,,,MATH3251,CALCULUS III,A-,3.00,11.25,3.75
,,,CMPS3232,SYSTEMS ADMINISTRATION,A-,3.00,11.25,3.75
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,B+,3.00,10.50,3.50
,,,CMPS4151,NETWORK ENGINEERING,B+,3.00,10.50,3.50
,,,ENGL2105,COMMUNICATION SKILLS,A-,3.00,11.25,3.75
,,,CMPS4992,PROFESSIONAL PRACTICE,A,12.00,48.00,4.00
,,,CMPS3111,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B,3.00,9.00,3.00
,,,CMPS3252,ALGORITHMS,B,3.00,9.00,3.00
,,,MGMT3015,ORGANIZATIONAL BEHAVIOR,A,3.00,12.00,4.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,B,3.00,9.00,3.00
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B+,3.00,10.50,3.50
,,,ENGL3155,TECHNICAL WRITING,B,3.00,9.00,3.00
,,,CMPS3151,TELECOMMUNICATION,B,3.00,9.00,3.00
,,,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50
,,,CMPS3272,SYSTEMS ENGINEERING,B,3.00,9.00,3.00
,,,MATH2201,CALCULUS II,W,3.00,0.00,0.00
,,,EDUC3552,ADOLESCENT PSYCHOLOGY,A-,3.00,11.25,3.75
,,,EDUC4256,MEASUREMENT AND EVALUATION,B+,3.00,10.50,3.50
,,,MGMT101,APPLIED MANAGEMENT I,,3.00,,
,,,SOCL1014,INTRODUCTION TO SOCIOLOGY,B,3.00,9.00,3.00
,,,ENGL3155,TECHNICAL WRITING,B+,3.00,10.50,3.50
,,,SPAN1015,LEVEL 1 BEGINNERS SPANISH,A-,3.00,11.25,3.75
,,,MATH1151,ALGEBRA,A-,3.00,11.25,3.75
,,,PHYS1015,GENERAL PHYSICS I,B,3.00,9.00,3.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,C+,3.00,7.50,2.50
,,,CMPS4151,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,B,3.00,9.00,3.00
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,A,3.00,12.00,4.00
,,,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,C,3.00,6.00,2.00
,,,CMPS3272,SYSTEMS ENGINEERING,B+,3.00,10.50,3.50
,,,PHYS1015L,GENERAL PHYSICS I LAB,A,1.00,4.00,4.00
,,,CMPS1014,INTRODUCTION TO COMPUTER STUDIES,A,3.00,12.00,4.00
,,,CMPS1212,BASIC PC REPAIR,A,3.00,12.00,4.00
,,,MATH3151,LINEAR ALGEBRA,C+,3.00,7.50,2.50
,,,MATH1201,TRIGONOMETRY,A,3.00,12.00,4.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,C+,3.00,7.50,2.50
,,,CMPS3252,ALGORITHMS,C,3.00,6.00,2.00
,,,ENGL2105,COMMUNICATION SKILLS,A-,3.00,11.25,3.75
,,,CMPS2131,DATA STRUCTURES,C,3.00,6.00,2.00
,,,MATH2201,CALCULUS II,C+,3.00,7.50,2.50
,,,CMPS3111,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B,3.00,9.00,3.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,MATH3251,CALCULUS III,C+,3.00,7.50,2.50
,,,CMPS4992,PROFESSIONAL PRACTICE,A,12.00,48.00,4.00
,,,MATH1302,CALCULUS I,B+,3.00,10.50,3.50
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C+,3.00,7.50,2.50
,,,CMPS3151,TELECOMMUNICATION,B+,3.00,10.50,3.50
,,,CMPS4211,ADVANCED PC REPAIR,B+,3.00,10.50,3.50
,,,MATH3251,CALCULUS III,D,3.00,3.00,1.00
,,,CMPS3252,ALGORITHMS,RE,3.00,0.00,0.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C,3.00,6.00,2.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,D,3.00,3.00,1.00
,,,ENGL1025,COLLEGE ENGLISH II,B,3.00,9.00,3.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS3151,TELECOMMUNICATION,B+,3.00,10.50,3.50
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,B+,3.00,10.50,3.50
,,,CMPS3272,SYSTEMS ENGINEERING,C+,3.00,7.50,2.50
,,,CMPS4151,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,MGMT1014,FUNDAMENTALS OF MANAGEMENT,C+,3.00,7.50,2.50
,,,CMPS3111,PROGRAMMING LANGUAGES,C,3.00,6.00,2.00
,,,ENGL2105,COMMUNICATION SKILLS,B,3.00,9.00,3.00
,,,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B,3.00,9.00,3.00
,,,PHYS1015L,GENERAL PHYSICS I LAB,A-,1.00,3.75,3.75
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,C+,3.00,7.50,2.50
,,,CMPS3252,ALGORITHMS,C,3.00,6.00,2.00
,,,ENGL1014,COLLEGE ENGLISH I,B,3.00,9.00,3.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,C+,3.00,7.50,2.50
,,,CMPS4211,ADVANCED PC REPAIR,B,3.00,9.00,3.00
,,,PHYS1015,GENERAL PHYSICS I,B,3.00,9.00,3.00
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,MATH3151,LINEAR ALGEBRA,D+,3.00,4.50,1.50
,,,MATH3251,CALCULUS III,C,3.00,6.00,2.00
,,,PSYC1014,INTRODUCTION TO PSYCHOLOGY,B+,3.00,10.50,3.50
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,D+,3.00,4.50,1.50
,,,HIST1014,INTRODUCTION TO BELIZEAN HISTORY,A-,3.00,11.25,3.75
,,,SPAN1015,LEVEL 1 BEGINNERS SPANISH,C,3.00,6.00,2.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,D,3.00,3.00,1.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,C,3.00,6.00,2.00
,,,PHYS1015,GENERAL PHYSICS I,C+,3.00,7.50,2.50
,,,CMPS3272,SYSTEMS ENGINEERING,D,3.00,3.00,1.00
,,,CMPS4211,ADVANCED PC REPAIR,B,3.00,9.00,3.00
,,,ENGL1025,COLLEGE ENGLISH II,B,3.00,9.00,3.00
,,,PSYC1014,INTRODUCTION TO PSYCHOLOGY,B+,3.00,10.50,3.50
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,F,3.00,0.00,0.00
,,,CMPS3151,TELECOMMUNICATION,B,3.00,9.00,3.00
,,,ENGL1014,COLLEGE ENGLISH I,B,3.00,9.00,3.00
,,,MGMT1014,FUNDAMENTALS OF MANAGEMENT,F,3.00,0.00,0.00
,,,CMPS4992,PROFESSIONAL PRACTICE,B+,12.00,42.00,3.50
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C+,3.00,7.50,2.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,WF,3.00,0.00,0.00
,,,ENGL2105,COMMUNICATION SKILLS,B,3.00,9.00,3.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A-,3.00,11.25,3.75
,,,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50
,,,SPAN1015,LEVEL 1 BEGINNERS SPANISH,A-,3.00,11.25,3.75
,,,MGMT1014,FUNDAMENTALS OF MANAGEMENT,B+,3.00,10.50,3.50
,,,CMPS3111,PROGRAMMING LANGUAGES,C,3.00,6.00,2.00
,,,MATH3251,CALCULUS III,C,3.00,6.00,2.00
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,C+,3.00,7.50,2.50
,,,CMPS3252,ALGORITHMS,D+,3.00,4.50,1.50
,,,CMPS4151,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,D+,3.00,4.50,1.50
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B,3.00,9.00,3.00
,,,MATH3151,LINEAR ALGEBRA,C,3.00,6.00,2.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,C,3.00,6.00,2.00
,,,MATH3151,LINEAR ALGEBRA,WF,3.00,0.00,0.00
,,,CMPS3272,SYSTEMS ENGINEERING,C,3.00,6.00,2.00
,,,HIST1014,INTRODUCTION TO BELIZEAN HISTORY,A-,3.00,11.25,3.75
,,,PHYS1015L,GENERAL PHYSICS I LAB,A-,1.00,3.75,3.75
,,,CMPS3111,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,MATH3251,CALCULUS III,C,3.00,6.00,2.00
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,B+,3.00,10.50,3.50
,,,CMPS4151,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,B,3.00,9.00,3.00
,,,ENGL2105,COMMUNICATION SKILLS,B,3.00,9.00,3.00
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,A-,3.00,11.25,3.75
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,C,3.00,6.00,2.00
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,C+,3.00,7.50,2.50
,,,CMPS3272,SYSTEMS ENGINEERING,C,3.00,6.00,2.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A-,3.00,11.25,3.75
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,CMPS3151,TELECOMMUNICATION,C+,3.00,7.50,2.50
,,,PHYS1015L,GENERAL PHYSICS I LAB,A,1.00,4.00,4.00
,,,MATH3151,LINEAR ALGEBRA,C+,3.00,7.50,2.50
,,,PHYS1015,GENERAL PHYSICS I,C,3.00,6.00,2.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,C,3.00,6.00,2.00
,,,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75
,,,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50
,,,MATH2201,CALCULUS II,C,3.00,6.00,2.00
,,,CMPS1232,PRINCIPLES OF PROGRAMMING II,C,3.00,6.00,2.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,B,3.00,9.00,3.00
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,ENGL3155,TECHNICAL WRITING,A,3.00,12.00,4.00
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,C+,3.00,7.50,2.50
,,,ENGL2105,COMMUNICATION SKILLS,A,3.00,12.00,4.00
,,,MATH3251,CALCULUS III,B,3.00,9.00,3.00
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,C,3.00,6.00,2.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,D+,3.00,4.50,1.50
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C,3.00,6.00,2.00
,,,CMPS3151,TELECOMMUNICATION,C,3.00,6.00,2.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A-,3.00,11.25,3.75
,,,CMPS3111,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50
,,,CMPS3252,ALGORITHMS,B,3.00,9.00,3.00
,,,CMPS3272,SYSTEMS ENGINEERING,C,3.00,6.00,2.00
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,C+,3.00,7.50,2.50
,,,CMPS4151,NETWORK ENGINEERING,B+,3.00,10.50,3.50
,,,MATH3151,LINEAR ALGEBRA,D,3.00,3.00,1.00
,,,MGMT3015,ORGANIZATIONAL BEHAVIOR,A-,3.00,11.25,3.75
,,,MATH3151,LINEAR ALGEBRA,B,3.00,9.00,3.00
,,,CMPS1232,PRINCIPLES OF PROGRAMMING II,WF,3.00,0.00,0.00
,,,PSYC1014,INTRODUCTION TO PSYCHOLOGY,C+,3.00,7.50,2.50
,,,MATH1151,ALGEBRA,F,3.00,0.00,0.00
,,,MGMT1014,FUNDAMENTALS OF MANAGEMENT,F,3.00,0.00,0.00
,,,HIST1014,INTRODUCTION TO BELIZEAN HISTORY,C+,3.00,7.50,2.50
,,,ENGL3155,TECHNICAL WRITING,B+,3.00,10.50,3.50
,,,CMPS1134,FUNDAMENTALS OF COMPUTING,WF,3.00,0.00,0.00
,,,CMPS3151,TELECOMMUNICATION,F,3.00,0.00,0.00
,,,CMPS4151,NETWORK ENGINEERING,F,3.00,0.00,0.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,F,3.00,0.00,0.00
,,,MATH2201,CALCULUS II,F,3.00,0.00,0.00
,,,MATH1302,CALCULUS I,C,3.00,6.00,2.00
,,,CMPS4151,NETWORK ENGINEERING,C,3.00,6.00,2.00
,,,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75
,,,PHYS1015L,GENERAL PHYSICS I LAB,A,1.00,4.00,4.00
,,,CMPS1212,BASIC PC REPAIR,C+,3.00,7.50,2.50
,,,SPAN1015,LEVEL 1 BEGINNERS SPANISH,A-,3.00,11.25,3.75
,,,CMPS1014,INTRODUCTION TO COMPUTER STUDIES,C+,3.00,7.50,2.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,C,3.00,6.00,2.00
,,,CMPS3272,SYSTEMS ENGINEERING,D+,3.00,4.50,1.50
,,,PHYS1015,GENERAL PHYSICS I,C+,3.00,7.50,2.50
,,,MATH2201,CALCULUS II,WF,3.00,0.00,0.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,D+,3.00,4.50,1.50
,,,CMPS2131,DATA STRUCTURES,WP,3.00,0.00,0.00
,,,HIST1014,INTRODUCTION TO BELIZEAN HISTORY,A-,3.00,11.25,3.75
,,,MATH1201,TRIGONOMETRY,B,3.00,9.00,3.00
,,,CMPS3151,TELECOMMUNICATION,B,3.00,9.00,3.00
,,,MGMT3015,ORGANIZATIONAL BEHAVIOR,A-,3.00,11.25,3.75
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,C+,3.00,7.50,2.50
,,,CMPS3151,TELECOMMUNICATION,C+,3.00,7.50,2.50
,,,EDUC2224,TEACHING METHODS FOR SECONDARY LEVEL,A-,3.00,11.25,3.75
,,,PSYC1014,INTRODUCTION TO PSYCHOLOGY,B+,3.00,10.50,3.50
,,,EDUC3141,INTRODUCTION TO CURRICULUM DEVELOPMENT,A-,3.00,11.25,3.75
,,,EDUC3451,PHILOSOPHY OF EDUCATION,A,3.00,12.00,4.00
,,,EDUC3552,ADOLESCENT PSYCHOLOGY,B+,3.00,10.50,3.50
,,,CMPS2111,SYSTEMS ANALYSIS,B+,3.00,10.50,3.50
,,,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75
,,,PHIL1014,ETHICS,B,3.00,9.00,3.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50
,,,EDUC3252,INTRODUCTION TO GUIDANCE & COUNSELLING,A-,3.00,11.25,3.75
,,,EDUC3302,INSTRUCTIONAL TECHNIQUES,A-,3.00,11.25,3.75
,,,EDUC3403,PSYCHOLOGY OF LEARNING,A-,3.00,11.25,3.75
,,,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50
,,,CMPS4131,SOFTWARE ENGINEERING,C,3.00,6.00,2.00
,,,ENGL2105,COMMUNICATION SKILLS,B+,3.00,10.50,3.50
,,,ENGL3155,TECHNICAL WRITING,C+,3.00,7.50,2.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B,3.00,9.00,3.00
,,,CMPS3111,PROGRAMMING LANGUAGES,C,3.00,6.00,2.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,B,3.00,6.00,2.00
,,,CMPS3252,ALGORITHMS,D,3.00,3.00,1.00
,,,MATH3151,LINEAR ALGEBRA,A-,3.00,11.25,3.75
,,,MGMT3015,ORGANIZATIONAL BEHAVIOR,B,3.00,9.00,3.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C,3.00,6.00,2.00
,,,MATH1201,TRIGONOMETRY,B,3.00,9.00,3.00
,,,MATH3251,CALCULUS III,B+,3.00,10.50,3.50
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,C+,3.00,7.50,2.50
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,C,3.00,6.00,2.00
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,CMPS3151,TELECOMMUNICATION,C,3.00,6.00,2.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,A,3.00,12.00,4.00
,,,CMPS3272,SYSTEMS ENGINEERING,D+,3.00,4.50,1.50
,,,CMPS4175,ROUTING AND SWITCHING,B+,3.00,9.00,3.00
,,,MATH3151,LINEAR ALGEBRA,F,3.00,0.00,0.00
,,,MGMT1014,FUNDAMENTALS OF MANAGEMENT,C+,3.00,7.50,2.50
,,,CMPS2131,DATA STRUCTURES,B+,3.00,10.50,3.50
,,,CMPS2212,GUI PROGRAMMING,A,3.00,12.00,4.00
,,,MATH1302,CALCULUS I,A-,3.00,11.25,3.75
,,,PHYS1015,GENERAL PHYSICS I,B+,3.00,10.50,3.50
,,,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,A-,3.00,11.25,3.75
,,,CMPS1232,PRINCIPLES OF PROGRAMMING II,B+,3.00,10.50,3.50
,,,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,A-,3.00,11.25,3.75
,,,CMPS2191,NETWORKING 1,A-,3.00,11.25,3.75
,,,CMPS1212,BASIC PC REPAIR,A-,3.00,11.25,3.75
,,,CMPS2151,WEB DEVELOPMENT,A-,3.00,11.25,3.75
,,,MATH2201,CALCULUS II,A-,3.00,11.25,3.75
,,,CMPS2252,OPERATING SYSTEMS,A-,3.00,11.25,3.75
,,,CMPS2992,PROJECT,A,3.00,12.00,4.00
,,,PHYS1015L,GENERAL PHYSICS I LAB,A,1.00,4.00,4.00
,,,MATH3251,CALCULUS III,W,3.00,0.00,0.00
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B+,3.00,10.50,3.50
,,,CMPS3272,SYSTEMS ENGINEERING,C+,3.00,7.50,2.50
,,,ENGL3155,TECHNICAL WRITING,B+,3.00,10.50,3.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A-,3.00,11.25,3.75
,,,CMPS2992,PROJECT,B+,3.00,10.50,3.50
,,,ENGL2105,COMMUNICATION SKILLS,A-,3.00,11.25,3.75
,,,CMPS3131,ADVANCED GUI PROGRAMMING,A-,3.00,11.25,3.75
,,,MGMT3015,ORGANIZATIONAL BEHAVIOR,A,3.00,12.00,4.00
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B+,3.00,10.50,3.50
,,,MATH3251,CALCULUS III,B+,3.00,10.50,3.50
,,,CMPS3151,TELECOMMUNICATION,B+,3.00,10.50,3.50
,,,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,A,3.00,12.00,4.00
,,,CMPS4151,NETWORK ENGINEERING,B+,3.00,10.50,3.50
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,CMPS3111,PROGRAMMING LANGUAGES,A-,3.00,11.25,3.75
,,,CMPS3252,ALGORITHMS,B,3.00,9.00,3.00
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,A-,3.00,11.25,3.75
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B,3.00,9.00,3.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,A,3.00,12.00,4.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50
,,,CMPS3111,PROGRAMMING LANGUAGES,B,3.00,9.00,3.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C,3.00,6.00,2.00
,,,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50
,,,CMPS3272,SYSTEMS ENGINEERING,C+,3.00,7.50,2.50
,,,MATH3251,CALCULUS III,B,3.00,9.00,3.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS4992,PROFESSIONAL PRACTICE,B+,12.00,42.00,3.50
,,,CMPS3151,TELECOMMUNICATION,A-,3.00,11.25,3.75
,,,MATH3151,LINEAR ALGEBRA,C+,3.00,7.50,2.50
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,B+,3.00,10.50,3.50
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B+,3.00,10.50,3.50
,,,CMPS4151,NETWORK ENGINEERING,B,3.00,9.00,3.00
